ADM3_PCODE,young,elderly,working,dependency_ratio
CI230203,22889.100609589917,1391.4130351647736,25535.254383115636,0.9508624147801479
CI230204,9992.851093881798,607.458698731579,11148.100531749338,0.9508624148503259
CI230301,36606.25162501714,2225.729439704154,40835.991356540246,0.9509253914194986
CI230302,16098.11712926144,978.5937158875911,17959.181662680996,0.9508624148857667
CI230303,2814.273903301878,171.0778182227807,3139.625327581063,0.9508624151101286
CI230304,12683.011574152908,770.9917454043728,14149.263983291446,0.9508624148538621
CI230305,9297.681454674019,565.199803744139,10372.564004925374,0.950862414899036
CI230306,8450.273852296139,514.0542700148526,9425.414010513005,0.9510805692261664
CI230307,11384.906532575427,692.0808127519629,12701.08814344263,0.950862415009894
CI240101,39425.20978252474,2789.168634636392,53599.94684558249,0.7875824679225458
CI240102,10662.964668963092,752.6187978644548,14484.142415800636,0.7881435530745939
CI240103,7937.5188925519,560.2499972559441,10782.006468762784,0.788143553282708
CI240104,4302.1099258725435,303.65371171806305,5843.813120930408,0.7881435532382856
CI240105,9024.678600120327,636.9844568539506,12258.760497010802,0.7881435532842161
