GID_3,NTL_mean,NTL_min,NTL_max,NTL_median,NTL_stdDev
BEN.4.6.1_1,0.24654031787331376,0.16750000417232513,0.4749999940395355,0.24509391578874679,0.031190150966389583
BEN.4.6.2_1,0.23879907416222929,0.164166659116745,0.3583333194255829,0.2387252526261652,0.02311261524526275
BEN.4.6.3_1,0.2521420048768976,0.18250000476837158,0.36666664481163025,0.25333333015441895,0.021908904392420082
BEN.4.6.4_1,0.25584342867001614,0.17749999463558197,0.6399999856948853,0.2570534155374977,0.0378020182372099
BEN.4.6.5_1,0.2887216212872213,0.17749999463558197,2.065000057220459,0.2539700742191267,0.1654606109745992
BEN.4.6.6_1,0.2558454463548468,0.17666666209697723,0.49666666984558105,0.25501765009147354,0.03462393101939396
BEN.4.7.1_1,0.25921075980630826,0.16833333671092987,0.7699999809265137,0.24790968014583184,0.053285571934972686
BEN.4.7.2_1,0.25273062010990577,0.16500000655651093,1.2058333158493042,0.23828640883340763,0.07563422172352655
BEN.4.7.3_1,0.2611209891807486,0.1899999976158142,4.509166717529297,0.2626938869820959,0.15087007810774566
BEN.4.7.4_1,0.2606639952946329,0.18083332479000092,1.7616666555404663,0.2457874297949676,0.09722203995085409
BEN.4.8.1_1,0.27951013961316773,0.17499999701976776,1.6991666555404663,0.26962791777947404,0.058414684692114305
BEN.4.8.2_1,0.29285821159157854,0.16750000417232513,7.818333148956299,0.2953096255765499,0.14254508508846914
BEN.4.8.3_1,0.2409465976218061,0.1508333384990692,0.7950000166893005,0.23253865583035346,0.045706742371537004
BEN.4.8.4_1,0.24243077361563733,0.15333333611488342,1.215833306312561,0.23817625503872547,0.04273983493767213
BEN.4.8.5_1,0.29747980606521485,0.18666666746139526,1.5158333778381348,0.28498752988402953,0.08707021323553779
BEN.4.8.6_1,0.2628814289219951,0.1458333283662796,2.9049999713897705,0.22626008284706192,0.18362203404205796
BEN.4.8.7_1,0.26015647754338406,0.15000000596046448,1.1100000143051147,0.251759896975771,0.053835682681385756
BEN.5.1.1_1,0.2819808122605517,0.17916665971279144,0.7325000166893005,0.27929865091668266,0.042552623179220914
BEN.5.1.2_1,0.2669934954093833,0.18000000715255737,0.6966666579246521,0.26370836850340307,0.0360919079286163
BEN.5.1.3_1,0.27030688138278913,0.18250000476837158,0.7950000166893005,0.2635951278317453,0.04415713850761023
BEN.5.1.4_1,0.3400930258885544,0.2058333307504654,1.618333339691162,0.27015406907327955,0.2043767782967541
BEN.5.1.5_1,0.27145804982901517,0.18250000476837158,0.8108333349227905,0.267441052212922,0.04231963190713389
BEN.5.1.6_1,0.2747346063167843,0.1733333319425583,2.9549999237060547,0.2570560055348483,0.14138249859105684
BEN.5.1.7_1,0.24707881999777237,0.1875,0.5641666650772095,0.24294612862394513,0.03560602007804903
BEN.5.1.8_1,0.24314400141114015,0.1550000011920929,0.7125000357627869,0.2400842374329193,0.032301165293412364
BEN.5.1.9_1,0.26163725740827876,0.1691666692495346,0.9608333110809326,0.2556937292307922,0.048325699552490886
BEN.5.2.1_1,0.2485266745971464,0.16833333671092987,0.40166667103767395,0.24166666813530965,0.03957944791850309
BEN.5.2.2_1,0.6570929333909352,0.2666666805744171,2.177500009536743,0.47125458308466195,0.4374949371384959
BEN.5.2.3_1,0.4236659676454243,0.22500000894069672,2.3558332920074463,0.3198513069459799,0.34606200222180844
BEN.5.2.4_1,0.2989655373182973,0.20416666567325592,0.67166668176651,0.2818026561339015,0.06312648203418728
BEN.5.2.5_1,0.33759628457211993,0.22583332657814026,0.8116666674613953,0.32622150151045765,0.060854576641645085
BEN.5.2.6_1,0.2949129686127008,0.17083333432674408,1.5225000381469727,0.28512556119312216,0.08647902712329099
BEN.5.2.7_1,0.30175895051501744,0.21416667103767395,0.5433333516120911,0.295873775417341,0.049342413817768827
BEN.5.2.8_1,0.24890481606900017,0.16249999403953552,1.3541666269302368,0.24585571505201498,0.060581443876336495
BEN.5.2.9_1,0.2817836649576098,0.17916667461395264,0.7300000190734863,0.2717220782447776,0.05157859615080674
BEN.5.2.10_1,0.28597342058542147,0.1966666728258133,1.0141667127609253,0.2672185039350548,0.06895679188604677
BEN.5.3.1_1,0.29031449967726364,0.1875,1.3824999332427979,0.2849191811161714,0.05951276797021591
BEN.5.3.2_1,0.2733651807993379,0.1899999976158142,0.9883333444595337,0.26765801569710135,0.052087095318554495
BEN.5.3.3_1,0.6825365458322543,0.25333333015441895,3.424166679382324,0.46046685737723847,0.5532576025182239
BEN.5.3.4_1,0.3578428815855791,0.21666666865348816,0.940833330154419,0.3223996257347443,0.12262197575435209
BEN.5.3.5_1,0.3211616513526532,0.21666666865348816,0.6966666579246521,0.30942472936618454,0.06323108778879609
BEN.5.3.6_1,0.35061120328159256,0.21916666626930237,1.0916666984558105,0.30706883619881203,0.12965303210688375
BEN.5.3.7_1,0.2922811155803869,0.18416666984558105,1.0608333349227905,0.2713155542224738,0.09759828876173343
BEN.5.3.8_1,0.3507576141588573,0.2199999988079071,0.8733333349227905,0.3137403056628112,0.10818325025657319
BEN.5.3.9_1,0.47899848065847667,0.2016666680574417,87.72917175292969,0.3388349929556776,1.9715380772580782
BEN.5.3.10_1,0.34622592368724664,0.21916666626930237,1.3283333778381348,0.3093087151646614,0.12002863823861502
BEN.5.4.1_1,0.2520328622946607,0.14666666090488434,1.880833387374878,0.2383378652683867,0.0525340788221123
BEN.5.4.2_1,0.26190471070768684,0.17166666686534882,0.4883333444595337,0.26082185433052474,0.03409132728835683
BEN.5.4.3_1,0.2787669763794085,0.17666666209697723,0.878333330154419,0.2718972589629925,0.04634856718636299
BEN.5.4.4_1,0.26611882923965136,0.14666666090488434,1.2133333683013916,0.25394654029196834,0.0808472424172163
BEN.5.4.5_1,0.23499403437281086,0.15833333134651184,0.8550000190734863,0.22827793715004302,0.049782337283538744
BEN.5.4.6_1,0.37680918909144945,0.2224999964237213,2.0391666889190674,0.3082057359074767,0.23084100874720845
BEN.5.4.7_1,0.3389091847713597,0.23250000178813934,0.7683333158493042,0.30330909259408434,0.11153194987560405
BEN.5.4.8_1,0.35069423726752375,0.21833333373069763,2.0391666889190674,0.3083323211995162,0.1778097043883203
BEN.5.4.9_1,0.24782717791946918,0.14000000059604645,0.6491666436195374,0.24413951456167662,0.039613566833236115
